channel,array_name,n_sessions,median_pairwise_r,icc,sign_concordance,n_same_sign,si_mean,si_std,si_median_abs,si_pairwise_median_delta,task_evoked,n_sessions_task_evoked,stable,tuned_stable_rank
82,A3,8,0.05599115691905762,0.053597037807572044,0.5,4,-0.08020667089495082,0.5142941841459818,0.23893145714548397,0.6048624358190071,False,0,False,
83,A3,8,0.06118905469709259,-0.03709766850147827,0.625,5,-0.0032503026286411184,0.6063809563917638,0.36321549158409344,0.8258901484243444,False,2,False,
84,A3,8,-0.04264900245876154,-0.044400956540300206,0.5,4,-0.11517690277436489,0.29895086003951304,0.1790288833253295,0.3253302462684042,False,2,False,
85,A3,8,0.04928960309749352,-0.0002704510064788371,1.0,8,-0.15439023529811263,0.10514919700155415,0.16170664966267173,0.13456034869449973,False,0,False,
86,A3,8,0.04460231072691018,0.003557845684283649,0.625,5,-0.18403266682076344,0.34080059458748657,0.11159780126051222,0.23209288063060363,False,0,False,
87,A3,8,-0.08014039398272155,-0.039635905292447406,0.75,6,-0.05824287426104478,0.42675716081868303,0.12445916602940704,0.3580354264834622,False,1,False,
88,A3,8,0.12381299568615553,0.04756505873625746,0.5,4,-0.01494933565923634,0.16768027295765456,0.128748771230349,0.1984352070819032,False,0,False,
89,A3,9,-0.005500806308923762,0.021367755561636226,0.6666666666666666,6,0.2108771959541823,0.45758210128430316,0.24553466704426755,0.48460969273108123,False,2,False,
90,A3,8,0.050888330503539234,0.02482350156847783,0.5,4,-0.2409877635231806,0.4516231445364472,0.09529209920194137,0.25059122745565493,False,0,False,
91,A3,8,-0.011170587024735074,0.011192793192840438,0.5,4,-0.1349556438474656,0.3490322888504276,0.08570269977235102,0.17441276173336595,False,0,False,
92,A3,8,-0.06148240771388866,-0.05512501054064665,0.625,5,0.10667297235257692,0.32724117859315066,0.10896747339228474,0.4638137190843685,False,0,False,
93,A3,9,0.012200356683672944,-0.03685050622331247,0.6666666666666666,6,-0.07939177203546904,0.47245658817032427,0.20575054436710602,0.475496132568519,False,5,False,
94,A3,8,-0.03972780964865316,-0.040509036736735206,0.625,5,-0.246152792049241,0.3171069917909404,0.17134286752706396,0.2318568154237513,False,2,False,
95,A3,9,0.014212698523958126,-0.03077125469067739,0.5555555555555556,5,-0.124873533885573,0.5995003956970802,0.4457643817361424,0.7049073956426968,False,2,False,
96,A3,8,0.07069227726868868,0.048046489988588806,0.625,5,-0.02391251026247214,0.29514088504075364,0.061875944340609695,0.2699396348078129,False,0,False,
97,A4,9,0.09789520167103713,0.08759709574440275,0.5555555555555556,5,0.00359316566807042,0.45924101956414437,0.2880921230152983,0.46744099937615363,False,7,False,
98,A4,9,0.14556871508182528,-0.023744543358698605,0.6666666666666666,6,-0.2471114864601578,0.4617426052433295,0.22859459410549196,0.47150149136615394,False,7,False,
99,A4,9,-0.013785496276806197,0.03148656539434836,0.8888888888888888,8,0.26864152116936935,0.4160753135078041,0.2954932434732442,0.42034960491914475,False,7,False,
100,A4,9,0.012198868131422087,0.03528154153993233,0.8888888888888888,8,0.5159597035171243,0.44306454102050685,0.47129992591543324,0.5209733305018769,False,7,False,
101,A4,9,0.037804563336270094,0.06947994825895144,0.7777777777777778,7,0.550302342913312,0.45845005097388525,0.6102696550694052,0.4252001759760069,False,7,False,
102,A4,9,0.17976862099528512,0.07956761830440746,0.5555555555555556,5,-0.1439442735886729,0.4838986016765645,0.19147582215538475,0.38942582048363683,False,7,False,
103,A4,9,0.1234465793800576,0.04094016205040785,0.6666666666666666,6,-0.5068105010113787,0.5835576426885706,0.8638991364567264,0.5894489115714305,True,9,False,
104,A4,9,0.02932607469227608,0.002091516595524964,0.6666666666666666,6,0.3029452064646043,0.640681750972618,0.6335117917062265,0.761078734515369,False,7,False,
105,A4,8,0.08438141268590307,0.014317926629780311,0.625,5,-0.08794168881810632,0.5624209190078634,0.29127571882497116,0.6136483429177749,False,5,False,
106,A4,8,0.14458862387858526,0.09237039959827878,0.625,5,-0.35026630238361717,0.46863606440282185,0.18516555270973956,0.6495497552014318,False,4,False,
107,A4,9,0.12287693652298654,0.02266804696467404,0.8888888888888888,8,-0.402674128448679,0.43474878530574007,0.36059353711518427,0.570548905549168,False,6,False,
108,A4,8,-0.04978881796762016,-0.008732723422143493,0.625,5,-0.2739114744881814,0.4362170726146579,0.13359266659981478,0.3250043375773092,False,3,False,
109,A4,8,-0.017019934603862676,0.014223747685536005,0.875,7,-0.12246287669872608,0.27597550614454014,0.14768688926215706,0.23635254435678288,False,4,False,
110,A4,8,0.14419409184937027,0.05635797092055852,0.75,6,-0.09678321908198208,0.37420623034450795,0.16011136735837375,0.3637924755936871,False,4,False,
111,A4,8,0.0036776488181248157,-0.034200352046372055,0.875,7,-0.09372652047817595,0.10662555141211115,0.10539043937446606,0.11927761401632811,False,5,False,
112,A4,8,0.0344617943666871,0.01656338641741992,0.625,5,-0.07115984328492048,0.1252919426327262,0.08497177121349209,0.13539879433904595,False,5,False,
113,A4,9,0.06617532735669124,0.08837910990046632,0.5555555555555556,5,-0.026618518410722245,0.5192461889165308,0.3196673808512137,0.5684684886115954,True,9,False,
114,A4,9,0.0019199229456925261,0.05459788544271671,0.6666666666666666,6,-0.26473625718483396,0.5926473214766028,0.422421768093948,0.5872644558334157,False,8,False,
115,A4,9,0.023000439496270803,0.13539319381076198,0.5555555555555556,5,0.31408982026861526,0.5977092396224244,0.551297646558103,0.8053958353240516,False,8,False,
116,A4,9,0.30951554010032045,0.17301377707458082,0.5555555555555556,5,-0.11165591741501653,0.43805247984620016,0.24120295440015968,0.4239301822937278,False,7,False,
117,A4,9,0.36473747617591135,0.3467722441142363,1.0,9,-0.5938877919141444,0.3574546887607795,0.3680893374630706,0.5885639765659574,False,8,False,
