channel,array_name,n_sessions,median_pairwise_r,icc,sign_concordance,n_same_sign,si_mean,si_std,si_median_abs,si_pairwise_median_delta,task_evoked,n_sessions_task_evoked,stable,tuned_stable_rank
131,A5,10,0.011739429304662301,0.05917803599718775,0.7,7,0.26551025522151234,0.7128966944049192,0.7751782174996165,0.7102679394993252,False,7,False,
132,A5,10,0.2141112475359246,0.192133150661342,0.9,9,0.5667549665653773,0.6213112842943702,1.0,0.5883089045956045,False,7,False,
133,A5,10,0.17048259273758906,0.1532805653029536,0.8,8,0.5169580287895672,0.48300021607919813,0.6081082184204681,0.5707071718288964,True,10,False,
134,A5,10,0.1552591857076999,0.1463441524476413,0.8,8,0.555409321614537,0.7865269725910489,1.0,0.35619957681355474,False,8,False,
135,A5,10,0.2114814051769632,0.13225951640014122,0.6,6,0.16868387813421054,0.5145072458963078,0.3861802790346528,0.5850997989337127,True,10,False,
136,A5,10,0.685715469777988,0.46667218785493,0.9,9,0.6830693477134657,0.43896065883693514,0.9653936370567743,0.32909960559884577,True,10,True,
137,A5,10,0.12717003294368265,0.07845601700117755,0.6,6,0.0548410833444412,0.35558246046329844,0.13400014576535718,0.24973265265272115,False,7,False,
138,A5,9,-0.0044120358033678765,0.0004171951129493756,0.5555555555555556,5,-0.09705547879872288,0.659913103923442,0.6310797397664324,0.7714754332271418,False,0,False,
139,A5,9,-0.0006886089841140058,0.012631850485933033,0.5555555555555556,5,0.0818692155371951,0.16650734832949532,0.16297228491522076,0.2087394020954706,False,2,False,
140,A5,9,0.05244289844167224,0.015714501332153036,0.5555555555555556,5,-0.08498373718475014,0.6273613227456862,0.3431343782509327,0.7662107695171873,False,2,False,
141,A5,9,0.13335168598276695,0.06421116712228767,0.6666666666666666,6,0.05913083326578688,0.3218935847641216,0.3031683090323813,0.3823253655458516,False,5,False,
142,A5,9,0.055982884544523034,0.013352958659576884,0.5555555555555556,5,-0.07780359067841248,0.5828942362648701,0.28516484815703785,0.7221306914291117,False,2,False,
143,A5,10,0.044218510440537845,0.020883439126886352,0.7,7,-0.04430519315867601,0.48064600870270163,0.19450632665371648,0.4008799006014471,False,5,False,
144,A5,9,0.024361529554225263,0.008026320325276934,0.6666666666666666,6,-0.1709139739277924,0.603151171752026,0.5760552842759947,0.6504552070888214,False,1,False,
145,A5,10,0.08431061616222374,0.06418143171863071,0.5,5,0.08673315947711814,0.5662993237914162,0.5227225215945523,0.6777186718184236,True,10,False,
146,A5,10,0.16018955433624482,0.13009556152928128,0.6,6,-0.2436824769237998,0.4720595779736463,0.30511704762854436,0.5177525776264138,False,8,False,
147,A5,10,0.14904487505827,0.09475530640127998,0.6,6,-0.19576029544934695,0.4295963276512871,0.3287348513877594,0.4290004263623597,False,5,False,
148,A5,9,-0.018920939858116787,-0.0025037664300576012,0.5555555555555556,5,-0.01601061935915662,0.5115962581169582,0.2202810112638592,0.504076757755481,False,3,False,
149,A5,10,0.11810215249027733,0.12271550241143472,0.7,7,0.1826537389100739,0.7004041319667849,0.6972667240097907,0.7543152681630864,False,6,False,
150,A5,10,0.13541423137373212,0.14979115362413872,0.5,5,-0.17557685848216514,0.47447227881158,0.3358185814283685,0.40369980464978866,False,6,False,
151,A5,10,0.09639777776079028,0.11169041995104893,0.7,7,0.1443930835561494,0.5440012726464851,0.43233827431290656,0.5223327304946005,False,9,False,
152,A5,10,0.18948823739584672,0.1322783228671002,0.7,7,0.18732624267404974,0.3319512730508452,0.2101825387253138,0.29877267636645266,False,7,False,
153,A5,10,0.049844304039922176,0.03236741358812252,0.7,7,-0.06011343400614062,0.4093232891232086,0.3041871801334197,0.30546462304903815,False,9,False,
154,A5,10,0.1132882084369717,0.12980387306936333,0.5,5,0.030691329595427662,0.46951009280394185,0.17486896503875077,0.33194133482384847,False,7,False,
155,A5,9,0.0362496110651652,0.0075208350037281255,0.5555555555555556,5,0.01951524489490951,0.5681454013885137,0.4602727742781195,0.5945604605550503,False,6,False,
156,A5,9,0.03249442668070453,0.009548661961871728,0.6666666666666666,6,-0.06411322682253492,0.5200732692387352,0.22979937527718006,0.513770147499327,False,2,False,
157,A5,9,0.06445900415627084,0.02676187730449017,0.5555555555555556,5,0.0051672537058815825,0.4901615002190659,0.15085791105853988,0.36278686394122694,False,3,False,
158,A5,10,0.06830234819966877,0.028179391920176013,0.6,6,-0.19004894035902242,0.5601141640459487,0.277820194117522,0.6063126309765396,False,4,False,
159,A5,10,0.19298873067221078,0.0588134490161331,0.6,6,-0.019444058560711363,0.5511352770394248,0.30234269496848865,0.6125258964314143,False,5,False,
160,A5,10,0.10388990833362582,0.0586639253530662,0.7,7,-0.12240292799965277,0.5171746636828126,0.31168539752689955,0.5795469493900433,False,5,False,
