channel,array_name,array_index,n_matched_sessions,delta_si_median,delta_si_mean,delta_si_std,delta_si_median_abs,si_a_median,si_b_median,si_a_median_abs,si_b_median_abs,waveform_r_median,n_pos,n_neg,n_zero,n_sign_flip,sign_flip_rate,wilcoxon_p,wilcoxon_fdr_bh_q
13,A1,0,9,-0.045140506450507344,-0.05978837286964973,0.4946110481273812,0.045140506450507344,0.08517658045265729,0.16219583100554094,0.08517658045265729,0.25774529991278655,-0.06729082099729344,4,5,0,5,0.5555555555555556,0.8203125,1.0
14,A1,0,9,-0.108692075468303,0.001530932753942146,0.5463342748476573,0.108692075468303,0.42447240378418705,0.14621581827832517,0.42447240378418705,0.14621581827832517,0.143347238695826,3,6,0,2,0.2222222222222222,0.8203125,1.0
15,A1,0,9,-0.7565875402172566,-0.6628863198673264,0.840590504599142,0.7565875402172566,0.4694991954066204,-0.3636206636870201,0.4694991954066204,0.4245277492123844,0.333554901659474,2,7,0,6,0.6666666666666666,0.0390625,0.2716619318181818
17,A1,0,9,-0.13047242229403058,-0.1081061257092828,0.47792552347228157,0.13047242229403058,0.2707571941444039,0.054500383463135134,0.2707571941444039,0.11008547809637641,0.3184095457682229,4,5,0,3,0.3333333333333333,0.734375,0.9603365384615384
18,A1,0,9,0.3780523332003526,0.09309484612819381,0.5962106414103882,0.3780523332003526,0.5449053258694346,0.8906347737057452,0.5449053258694346,0.8906347737057452,0.3935312508868605,6,3,0,0,0.0,0.734375,0.9603365384615384
19,A1,0,9,0.5208386823971036,0.5015634782672772,0.2988646671827169,0.5208386823971036,-0.05263597477163894,0.4044364628708616,0.08198069608883182,0.4044364628708616,0.36034952968110195,9,0,0,5,0.5555555555555556,0.00390625,0.11953125
20,A1,0,5,-0.059793021775494976,-0.2330548539515712,0.33021177948657504,0.059793021775494976,0.062050269408527106,0.015225110152062437,0.062050269408527106,0.0276123702169606,-0.10308804495231569,2,3,0,1,0.2,0.3125,0.7355769230769231
21,A1,0,7,0.04761705613436926,0.032942585060016204,0.35479498100225787,0.04761705613436926,0.05721159508175687,0.13551713751911224,0.07080094838728851,0.13551713751911224,0.2002893460973593,4,3,0,2,0.2857142857142857,0.9375,1.0
22,A1,0,9,1.0781289904345401,1.022589723140102,0.4796019154419655,1.0781289904345401,-0.5237053533475601,0.5460159577122802,0.5237053533475601,0.5460159577122802,0.5248975457719132,8,1,0,8,0.8888888888888888,0.0078125,0.1494140625
23,A1,0,9,-0.012725359564938058,0.14899821555774753,0.5338137873213583,0.012725359564938058,0.004872612969961058,0.14376237664457536,0.13216513173565428,0.25703867876107916,0.32791012882808546,4,5,0,5,0.5555555555555556,0.65234375,0.9327905957943925
24,A1,0,8,-0.07893126189520284,0.21780678348740873,0.545694693745277,0.07893126189520284,-0.013344974813445607,0.013719556079851907,0.2224222815770205,0.1474197602005666,-0.03473592047708677,4,4,0,3,0.375,0.640625,0.9327905957943925
25,A1,0,4,0.2622750038246558,0.04374484600564332,0.4949142858904538,0.2622750038246558,0.5184159803680568,0.6058669415768283,0.5184159803680568,0.6058669415768283,-0.03511868487264845,3,1,0,0,0.0,0.875,1.0
26,A1,0,9,-0.25701765828374473,-0.16872901591988604,0.3876231174126715,0.25701765828374473,0.23527305472177293,-0.02174460356197181,0.30780821827849697,0.1922787601482354,0.16827090021552382,3,6,0,3,0.3333333333333333,0.30078125,0.7355769230769231
27,A1,0,9,0.09561738273604517,0.19299526781622567,0.46813915131078626,0.09561738273604517,0.13167499363128474,0.45081613338518356,0.13167499363128474,0.45081613338518356,0.199161742818835,5,4,0,2,0.2222222222222222,0.42578125,0.8064759036144579
28,A1,0,9,0.45390166933314535,0.31818254821004605,0.5340217088263156,0.45390166933314535,0.11043646542035111,0.7739379273416569,0.11043646542035111,0.7739379273416569,0.16432811160584393,7,2,0,2,0.2222222222222222,0.1640625,0.6275390625
29,A1,0,9,-0.38076475973848956,-0.1520844650622065,0.7149096787305262,0.38076475973848956,0.39146712573907083,0.22678538215126734,0.39146712573907083,0.2442399346320119,0.19328376755236093,3,6,0,3,0.3333333333333333,0.734375,0.9603365384615384
30,A1,0,9,0.0,0.009449517428185093,0.3646591994008173,0.0,1.0,1.0,1.0,1.0,0.48537995293821046,3,4,2,0,0.0,0.9375,1.0
