channel,array_name,n_sessions,median_pairwise_r,icc,sign_concordance,n_same_sign,si_mean,si_std,stable
119,A4,10,-0.005411819480853605,-0.0081162572491857,0.6,6,-0.21916601413928674,0.42293994075173424,False
120,A4,10,-0.0178280383280723,0.00600975039170469,0.8,8,-0.26748770237462044,0.3797444622961956,False
121,A4,10,-0.07094914557765722,0.07845546487921796,0.8,8,-0.3926778949033037,0.34052004598643937,False
122,A4,10,0.006033098713134032,0.20084456149364788,0.9,9,-0.15564929476412748,0.5326434019972328,False
123,A4,10,-0.050892786614152336,0.12875590351379945,0.6,6,0.02421437357628362,0.26800941386625804,False
124,A4,10,0.0010547327186847277,0.1236940663283673,0.7,7,0.03673611749764309,0.12062726654263616,False
125,A4,10,0.06479480969271588,0.17592894602663964,0.8,8,-0.20398619549134075,0.5447636188331391,False
126,A4,10,-0.07921835097347593,0.0349011625330376,0.6,6,-0.040456033590898846,0.4847394903082012,False
127,A4,10,-0.05245786204205325,0.12429466739003953,0.7,7,0.18596563167263674,0.5068232426250568,False
128,A4,10,-0.05191871852514173,0.0121333487017171,0.6,6,-0.0329701974137365,0.638485090804299,False
129,A5,10,0.025062248545237874,0.011647756759016407,0.6,6,-0.17992042221173837,0.45260483250585304,False
130,A5,10,-0.006895757934897237,0.002401039497063508,0.7,7,-0.16611574254887806,0.5387796394453618,False
131,A5,10,0.05540454158064067,7.615388137264605e-06,0.6,6,-0.27814182151523936,0.4853259491724309,False
132,A5,10,-0.0357432927554596,-0.003622479747714636,0.7,7,-0.060675662737307755,0.4573341042468125,False
133,A5,10,0.03936406423046793,0.089675689496143,0.6,6,0.017734431669706886,0.5188964621948634,False
134,A5,10,0.03067592868089657,0.009019091259197951,0.6,6,-0.11656135011442333,0.5713590062296781,False
135,A5,10,0.1912402716279173,0.17404794875253934,0.8,8,-0.36746736991890283,0.36727506135646315,False
136,A5,10,0.23251424524489947,0.20773125965169473,0.6,6,0.06031620072302035,0.48078284362317625,False
137,A5,10,0.04752644897667466,0.02853860011767794,0.6,6,-0.12722024628736187,0.6561809508419131,False
138,A5,10,0.05682809205337118,0.07501556045897351,0.8,8,-0.5686632571452345,0.4534815192806959,False
139,A5,10,0.06212680751293278,0.03015597018839502,0.6,6,0.124409339066927,0.6260303268433881,False
140,A5,10,-0.006863488760640333,0.009236063835279628,0.5,5,-0.09505474130382485,0.6702593362755458,False
141,A5,10,-0.014511207531959192,-0.002732893369996431,0.6,6,-0.04370874295007009,0.6357233840565722,False
142,A5,10,0.03391568208700018,0.00548379879720577,0.5,5,-0.014654162931534797,0.6830530837756076,False
143,A5,10,0.07198464052022568,0.016715318381526637,0.6,6,-0.0305476859918462,0.6453283605177326,False
144,A5,10,0.02356855633028479,0.005152133523325602,0.7,7,-0.1656226943390146,0.837761619517128,False
145,A5,10,0.13624379514511642,0.20530289685915326,0.8,8,-0.3484723325899459,0.2621136156422431,False
146,A5,10,0.02803961087742619,0.03388186267451547,0.6,6,-0.18887670950192295,0.5501580598242107,False
147,A5,10,0.07004798259608223,0.047259974001581,0.7,7,-0.22577331730426226,0.47966450330108945,False
148,A5,10,0.001108084501606142,0.0004690371958357418,0.5,5,-0.056439613569470894,0.5879645228186681,False
149,A5,10,0.03259644137422198,0.01958872068074056,0.7,7,-0.11034581127077847,0.5306164312355172,False
150,A5,10,0.024400979883093015,0.019262688445470393,0.7,7,-0.15478783036240956,0.6724126988216972,False
151,A5,10,-0.023637181788605535,-0.026398601587939944,0.6,6,-0.1512216495596752,0.582855595947581,False
152,A5,10,0.05224223953134221,0.008681315254519206,0.6,6,-0.08053374870724382,0.625456039057127,False
153,A5,10,0.06310831481560114,0.03221029214886624,0.8,8,-0.18634187324186707,0.3975854450569872,False
154,A5,10,0.08007344125924816,0.027138367848506074,0.9,9,-0.4646564422533088,0.46932794939284056,False
155,A5,10,-0.009450445911881785,-0.0006211848255720984,0.7,7,-0.3160940315246828,0.6728448744000531,False
156,A5,10,-0.039091223608072045,0.012786206000662702,0.6,6,-0.03802135670023743,0.5590397540573717,False
157,A5,10,0.033931679331745394,0.021875392835136356,0.6,6,-0.1330269193609703,0.5975482324085984,False
158,A5,10,-0.07184289436240653,-0.009568863629528673,0.5,5,0.003352224518692709,0.6379198250312237,False
159,A5,10,0.05870634859321579,0.011665796071332462,0.8,8,-0.3470027488085058,0.47461938985839963,False
160,A5,10,0.03807427815284674,0.011619658251518304,0.7,7,-0.24074260251959761,0.5819374688246248,False
