channel,array_name,n_sessions,median_pairwise_r,icc,sign_concordance,n_same_sign,si_mean,si_std,si_median_abs,si_pairwise_median_delta,task_evoked,n_sessions_task_evoked,stable,tuned_stable_rank
82,A3,9,-0.0378773451167857,-0.006223496118909722,0.8888888888888888,8,-0.4391685902202656,0.35406664762098206,0.3644452047113798,0.4324207173228653,False,1,False,
83,A3,9,0.18215596110840654,0.13170597887574856,0.7777777777777778,7,-0.26373287388806277,0.3167369122965869,0.16934499066245948,0.3004124033622799,False,5,False,
84,A3,9,-0.009546506871345811,-0.039458581222316845,0.6666666666666666,6,-0.19280022601875746,0.319606042245556,0.15001034287849546,0.3464978333272788,False,4,False,
85,A3,9,-0.005329682689634832,0.028811760132380224,0.5555555555555556,5,-0.1515710013476215,0.3895057385303341,0.14577751775648992,0.3284680166757976,False,0,False,
86,A3,9,0.03167896558864713,0.02373475753106508,0.5555555555555556,5,-0.11037946332882083,0.512966606371956,0.38059399656091675,0.5624267477605653,False,1,False,
87,A3,9,0.02697755213292716,-0.002682772939106804,0.5555555555555556,5,-0.1495870067924218,0.5309768794066726,0.3671385637799276,0.5115899732382858,False,2,False,
88,A3,9,-0.035527765764197694,-0.013539914564411448,0.5555555555555556,5,-0.13369261038203162,0.5842346635604196,0.21113249083786984,0.6993198512239736,False,4,False,
89,A3,10,-0.01518840344980941,0.013096020089378067,0.8,8,0.2640722733186748,0.5656374171882563,0.43938647930263663,0.6233719785118406,False,3,False,
90,A3,9,0.05639354513971996,0.025726237612963127,0.6666666666666666,6,0.15002084967979423,0.39418765109240017,0.21376983477468395,0.42272792212808097,False,2,False,
91,A3,9,-0.04256257053482226,-0.014571963265900644,0.5555555555555556,5,-0.20000418539039896,0.5017613525715964,0.14214265957696995,0.6971863447559195,False,2,False,
92,A3,9,-0.014722182961563158,-0.022308186227285864,0.5555555555555556,5,-0.024171530031736672,0.49042405137147044,0.15102500131435392,0.33701903535055755,False,0,False,
93,A3,10,0.04946307080634947,0.06987328991103406,0.6,6,0.12645103480186765,0.5030154984528196,0.2810757188136285,0.5208575705290879,False,6,False,
94,A3,9,-0.0190926259102788,0.006847983897475856,0.5555555555555556,5,0.21266732774563932,0.4180475146326776,0.15942778506589195,0.4440408743001294,False,3,False,
95,A3,10,0.02462073123652913,0.07915182354862611,0.5,5,-0.04802677172865401,0.4266649623063507,0.1383212075079293,0.3596840849917509,False,3,False,
96,A3,9,-0.0038950534943074408,0.01955798537365806,0.5555555555555556,5,0.09505321320880505,0.3759106842153293,0.16085897562398366,0.31774997212147693,False,2,False,
