channel,array_name,n_sessions,median_pairwise_r,icc,sign_concordance,n_same_sign,si_mean,si_std,stable
76,A3,10,0.06823168296453279,0.04339241374791622,0.9,9,-0.0017726708374530636,0.0027746925210043465,False
77,A3,10,0.03204977568758381,0.012792419613679228,0.6,6,-0.002972812039470772,0.007647753117243753,False
78,A3,10,0.09006759603145963,-0.006759502043407222,0.7,7,-0.001293694953145076,0.00295460838050365,False
79,A3,10,-0.02212922208000588,0.024169642017437383,0.7,7,-0.00454341691018737,0.010250964303325191,False
80,A3,10,0.007163058553011217,-0.021782106253376895,0.5,5,-0.00025493651320731257,0.0030247161984774556,False
81,A3,10,-0.03477960232855138,0.03139918375953206,0.8,8,-0.004799591076617153,0.007456312135647465,False
82,A3,10,0.1174902145840488,-0.018415051902890226,0.9,9,-0.003979017782898791,0.008491868986508081,False
83,A3,10,0.1898908234794094,0.04490105676499092,0.6,6,-0.0016142438281961705,0.003034362335487002,False
84,A3,10,-0.0018344565895649263,0.022734982683098592,0.7,7,-0.001465532557651316,0.0016842119679746225,False
85,A3,10,0.0029670769121243994,-0.012452201536645412,0.7,7,-0.0012800634231870177,0.002538373068387419,False
86,A3,10,-0.00817999661223914,-0.024638724972473314,0.5,5,-0.00039130666636967787,0.0030317117561589747,False
87,A3,10,-0.004568730543672661,-0.009299184005198977,0.6,6,-0.0011589398595967704,0.002464100075492149,False
88,A3,10,0.11150789682070274,0.016561118578899414,0.5,5,-0.0007296876046716886,0.003666670496977692,False
89,A3,10,0.015640813182800712,0.0015381064972640984,0.6,6,0.0021348480401514438,0.004679689960342325,False
90,A3,10,-0.012882511959803182,-0.002466705414638113,0.6,6,-0.001096920222178725,0.0028558747166270797,False
91,A3,10,-0.03517621772438166,-0.011024203811213181,0.7,7,-0.0015100875541613657,0.0022363706697540527,False
92,A3,10,0.03776689756793065,-0.008764206233861883,0.9,9,-0.0020591735402242166,0.004103557990472563,False
93,A3,10,0.04643694754717537,-0.015505774271408472,0.5,5,-0.0003069430872485773,0.0015629609926365007,False
94,A3,10,0.019181402446712972,-0.006964987624943808,0.8,8,-0.0019416536108870998,0.002562855227666236,False
95,A3,10,0.029640662811665757,-0.007569936239495867,0.7,7,-0.0009118132724032386,0.002226929745932959,False
96,A3,10,0.03734465577417201,0.001673826941562581,0.6,6,-0.00045397988876344394,0.0018635420202430648,False
97,A4,10,0.052652582271363865,0.058640026199018744,0.7,7,0.005663665933303396,0.008225229332719408,False
98,A4,10,0.047101593623494864,0.028649753816853446,0.7,7,0.00100443376581621,0.0018165073187213258,False
99,A4,10,0.06844880900509955,0.17383222861443912,0.6,6,-0.0007363470311779188,0.005963307385728724,False
100,A4,10,0.05609770282751967,0.04810236248923915,0.6,6,0.0007550572976104401,0.0029997062909225248,False
101,A4,10,-0.0840066622470392,0.09869684615618282,0.5,5,-0.00126379610435928,0.004829502490670796,False
102,A4,10,0.00978289079871367,0.018758448171148343,0.6,6,-0.00013088545199474978,0.0019339456821372276,False
103,A4,10,0.10331257613194744,0.061798788178825136,0.5,5,8.815398357750392e-05,0.0031814815561073163,False
104,A4,10,-0.055415246855571386,0.11189461632006553,0.8,8,-0.0041448284174774985,0.005880016576621599,False
105,A4,10,0.02715883329543387,0.02438913771236646,0.8,8,-0.0011261254274005223,0.0012762331344641543,False
106,A4,10,-0.03298636369804113,0.0010654909758047958,0.5,5,-0.0011286284955799482,0.00244380949312354,False
107,A4,10,0.037061762192159106,0.009820340680972553,0.6,6,-0.0010204460773150256,0.004319185519272944,False
108,A4,10,-0.06958317995809235,0.0004644320834193766,0.8,8,-0.0006429346312084574,0.002108595605347889,False
109,A4,10,-0.028952715917472265,0.008057580710927046,0.6,6,-0.0008622861405237433,0.0018959251543366324,False
110,A4,10,-0.004733297799054431,0.041424616532469115,0.7,7,-0.0012684041073095984,0.0016028277476973776,False
111,A4,10,-0.000569396084305028,0.014245308734199881,0.7,7,-0.0005738843536378787,0.00273164033257001,False
112,A4,10,0.0051523429625763475,0.012789280470074823,0.7,7,-7.95552063707859e-05,0.0031602963856785754,False
113,A4,10,0.46115808722789914,0.1066676529487928,0.6,6,0.005918439581591125,0.009778774798336397,False
114,A4,10,0.11412660829036746,0.02896747999042574,0.5,5,-0.00021894866227915622,0.003116514881972062,False
115,A4,10,0.04858523045026741,0.05123385074011169,0.5,5,0.0008994075513694213,0.0029433532045833118,False
116,A4,10,0.02918701003279197,0.06942853648902632,0.6,6,-8.413172367112461e-05,0.006863213896987738,False
117,A4,10,-0.07463868264671408,0.12461957655243966,0.8,8,-0.0018216292543453646,0.003489750776691436,False
118,A4,10,-0.03860059498831556,0.11087798568919932,0.6,6,-0.0023436244699840654,0.00541559368794983,False
