channel,array_name,array_index,n_matched_sessions,delta_si_median,delta_si_mean,delta_si_std,delta_si_median_abs,si_a_median,si_b_median,si_a_median_abs,si_b_median_abs,waveform_r_median,n_pos,n_neg,n_zero,n_sign_flip,sign_flip_rate,wilcoxon_p,wilcoxon_fdr_bh_q
68,A3,2,8,0.04716823792161748,0.09840264669938355,0.43891952041521726,0.04716823792161748,0.5253746758355513,0.37930766239976565,0.6886946271309623,0.37930766239976565,0.7547350088346616,4,3,1,1,0.125,0.6875,1.0
69,A3,2,9,0.05445711162560715,0.3989703550845301,0.8383751732202975,0.05445711162560715,-1.0,-0.13031757943544875,1.0,0.21199877738039727,0.6718695065850637,5,2,2,2,0.2222222222222222,0.296875,0.9375
70,A3,2,9,-0.033723497293652815,0.08447720800353704,0.40919857204461896,0.033723497293652815,0.18787803530184688,0.1693737914859297,0.18787803530184688,0.1693737914859297,0.5827437467756151,3,5,1,3,0.3333333333333333,1.0,1.0
71,A3,2,8,0.10393321679328549,0.3998511906063113,0.9827614496724689,0.10393321679328549,-1.0,0.18709646120001197,1.0,0.5028311866981678,0.7509913967382014,4,2,2,4,0.5,0.4375,1.0
72,A3,2,7,0.05048369886758747,0.16298054038327006,0.27739362080735336,0.05048369886758747,-0.11673492492319398,-0.004026275494258601,0.14370200568003633,0.12964397889038237,0.10463563623687765,4,3,0,3,0.42857142857142855,0.375,0.9510498046875
73,A3,2,7,0.38474732126436184,0.38161750506714925,0.33447162321813234,0.38474732126436184,-0.16652700196546016,0.16829083932902247,0.16652700196546016,0.2182052519331915,-0.0006942606151511689,6,1,0,5,0.7142857142857143,0.03125,0.517578125
74,A3,2,7,0.12769876568354682,0.39612048672591954,0.7461516286432552,0.12769876568354682,0.041520876348747036,0.07028663596643016,0.20181359445923025,0.07028663596643016,0.1265537767272426,4,3,0,5,0.7142857142857143,0.46875,1.0
75,A3,2,9,-0.2635620685892158,-0.3244512290523317,0.3664067934140802,0.2635620685892158,0.4858155376919106,0.08426802595258669,0.4858155376919106,0.20364481229846887,0.37826218308447324,2,7,0,3,0.3333333333333333,0.0390625,0.517578125
76,A3,2,8,0.05170628219893628,-0.24366965396193258,0.7300055089997634,0.05170628219893628,0.33822480087944173,0.09019795015342,0.46673729058540747,0.35075755079096027,0.6396293439406401,5,3,0,2,0.25,0.9453125,1.0
77,A3,2,9,0.045275143105366775,0.09700620329654461,0.5358864271121787,0.045275143105366775,-0.29942239820177025,-0.11926562953767843,1.0,0.15097532832408744,0.767883621380902,7,1,1,3,0.3333333333333333,0.1953125,0.86953125
78,A3,2,9,-0.06709212460588153,0.010625008778665039,0.668628888335661,0.06709212460588153,0.07096749884935377,0.11362072345079459,0.22402148721279516,0.3687970503995822,0.44877241935471823,4,5,0,4,0.4444444444444444,1.0,1.0
79,A3,2,9,0.0,-0.1478130759576089,0.38792459333041723,0.0,0.05497723408209227,0.019860137388291815,0.29290711648325984,0.223941283437252,0.4303222535304393,3,4,2,4,0.4444444444444444,0.578125,1.0
80,A3,2,9,-0.018339111449811915,0.06671234534282433,0.7587795693121664,0.018339111449811915,-0.12044458251903135,-0.018205808621775323,0.9649052413413379,0.30934656259062787,0.46757280959461717,4,5,0,4,0.4444444444444444,1.0,1.0
81,A3,2,9,-0.21048564669819747,-0.2797123201564551,0.7221637753854628,0.21048564669819747,0.19937414631785558,-0.03738510986070644,0.3161630787434339,0.18497414612852,0.4134477396200988,3,6,0,4,0.4444444444444444,0.25,0.9375
82,A3,2,9,-0.03021992265232004,-0.127673110605982,0.4000980928193665,0.03021992265232004,0.5758834667045487,0.38058600906243956,0.5758834667045487,0.38058600906243956,0.7020611864253475,2,5,2,1,0.1111111111111111,0.375,0.9510498046875
83,A3,2,7,0.1266763453062874,0.34169895792365823,0.8483002976445432,0.1266763453062874,-0.32460392585158043,0.07416735645568977,1.0,0.12110228608877847,0.1513237832082722,4,2,1,4,0.5714285714285714,0.5625,1.0
84,A3,2,8,0.1759015962739609,-0.024865008638982555,0.4764897180185577,0.1759015962739609,-0.21958456082523742,-0.01880648582268145,0.3226528388619888,0.10053451751678244,0.31521753981844725,5,3,0,4,0.5,0.9453125,1.0
85,A3,2,9,0.0,-0.2263083071767508,0.6509656079685143,0.0,0.9851899429991965,0.9541415685370963,0.9851899429991965,0.9541415685370963,0.811231916391123,4,3,2,2,0.2222222222222222,0.6875,1.0
86,A3,2,6,0.2309367574913435,0.338480068250073,0.3628637883381586,0.2309367574913435,-0.08336755355707026,0.13265463542264763,0.15598303976351244,0.3059946173385784,0.10778048347435235,6,0,0,2,0.3333333333333333,0.03125,0.517578125
87,A3,2,9,0.0,0.05015618902827409,0.5440881631062944,0.0,-0.36168441657709316,0.09538000660933596,1.0,0.8194784788148923,0.22815639487477782,3,4,2,3,0.3333333333333333,1.0,1.0
88,A3,2,9,0.0151423143393421,-0.012277899127095898,0.25309500460959655,0.0151423143393421,0.06576510651396104,0.08090742085330314,0.42590312506618666,0.22346467175353538,0.17842700196622777,6,3,0,0,0.0,0.734375,1.0
89,A3,2,9,0.19142876695852662,0.14339308853506438,0.9741229218666989,0.19142876695852662,-0.13685657616940247,0.10057357346257514,0.7023732287932913,0.1410288977290613,0.25467962871305566,6,3,0,6,0.6666666666666666,0.5703125,1.0
90,A3,2,9,-0.19270636589523815,-0.17964757744833104,0.1724469250050555,0.19270636589523815,0.21241605054473836,0.012389634102602423,0.21241605054473836,0.0197096846495002,0.07696215570350756,2,7,0,5,0.5555555555555556,0.02734375,0.517578125
91,A3,2,8,-0.19446122406055547,-0.09698725350966425,1.053670463942798,0.19446122406055547,0.22020367431081092,-0.006436623683085906,0.5071116849145596,0.12737685959688205,0.23319846275532458,3,5,0,4,0.5,0.578125,1.0
