session_id,channel,array_name,si_a,si_b,delta_si,waveform_r,sign_a,sign_b,sign_flip,task_evoked_a,task_evoked_b
20210219T145809.A_Elmo.B_DL.SCP_01,101,A4,0.5789380281604095,0.2450458062788097,-0.33389222188159984,0.3746342273437231,1,1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,102,A4,0.487568675558182,0.10972744571722166,-0.37784122984096036,0.10646558614158481,1,1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,103,A4,0.150447118828723,-0.10968107390168672,-0.2601281927304097,0.05005597273305488,1,-1,1,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,104,A4,0.9168790566899899,0.1294492406653069,-0.787429816024683,-0.27543136930253637,1,1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,105,A4,0.2574171140171808,-0.05939137186535497,-0.3168084858825358,0.014317462928817233,1,-1,1,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,106,A4,-0.10181580823927078,-0.019588979786160362,0.08222682845311041,0.08864838989013751,-1,-1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,107,A4,-0.0066010041802239475,-0.08986604464613819,-0.08326504046591424,0.32204684987026805,-1,-1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,108,A4,0.10276263165734802,0.051831818337957705,-0.05093081331939031,-0.14734442463876235,1,1,0,0,1
20210219T145809.A_Elmo.B_DL.SCP_01,109,A4,0.8495535512254365,-0.6869155847626631,-1.5364691359880998,0.27942900560213296,1,-1,1,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,110,A4,-1.0,0.270010439313434,1.270010439313434,0.0042022893258972915,-1,1,1,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,111,A4,-0.15499773314859058,-0.1861127326055534,-0.031114999456962805,0.41025306358260316,-1,-1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,112,A4,0.07607094081111249,0.07209704384703573,-0.0039738969640767535,0.4290829301113306,1,1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,113,A4,0.3559389347035565,0.26008949839230144,-0.09584943631125503,0.7062679506545171,1,1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,114,A4,-0.1987913989666013,-0.2923251783671672,-0.0935337794005659,0.7641828066481898,-1,-1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,115,A4,1.0,0.4791384067467997,-0.5208615932532004,0.6902953927844692,1,1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,116,A4,0.2929605292164054,0.10277486452272683,-0.1901856646936786,-0.13024423593479828,1,1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,117,A4,0.14176349974981042,-0.29740810394991557,-0.43917160369972597,0.3279495511174046,1,-1,1,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,118,A4,0.21669340155091962,0.0042073939499160445,-0.21248600760100358,-0.15753464318780117,1,1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,119,A4,0.4948988732358365,0.32959359021034,-0.16530528302549646,-0.04385955259713805,1,1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,120,A4,0.28155269584317655,-0.4426885142572105,-0.724241210100387,-0.6670773006296565,1,-1,1,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,121,A4,-0.07854535184173236,0.03419274253426925,0.11273809437600162,0.05649312973665213,-1,1,1,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,122,A4,0.24786449645364936,0.29617249712817406,0.048308000674524704,0.6313664530903206,1,1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,123,A4,-0.03243942085343166,-0.013241333545741564,0.019198087307690098,-0.28924560863822263,-1,-1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,124,A4,-0.08722161321564348,0.035183164802063245,0.12240477801770672,0.21700242698142,-1,1,1,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,125,A4,-0.05881049319290826,-0.05382977640720781,0.004980716785700445,-0.026486746017888394,-1,-1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,126,A4,-0.05354540034933737,0.03959495727175151,0.09314035762108888,0.5882003392791088,-1,1,1,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,127,A4,0.26752591585125585,0.20271287015139244,-0.0648130456998634,0.4085198829937827,1,1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,128,A4,0.9170899176192852,0.08218606006090577,-0.8349038575583794,0.46048443592005284,1,1,0,1,1
