channel,array_name,n_sessions,median_pairwise_r,icc,sign_concordance,n_same_sign,si_mean,si_std,si_median_abs,si_pairwise_median_delta,task_evoked,n_sessions_task_evoked,stable,tuned_stable_rank
99,A4,7,-0.026922826869922322,-0.008257233783492988,0.5714285714285714,4,-0.00861393098606838,0.03710562279024478,0.040527943697005145,0.05048147524388144,False,0,False,
100,A4,9,0.02828609601087235,0.007895708319791835,0.5555555555555556,5,0.03893099019322442,0.18427429905329162,0.11054042255555654,0.1874068407436218,False,0,False,
101,A4,9,-0.032839438568648294,-0.005241531301298605,0.5555555555555556,5,0.036290048395068754,0.10973259885881727,0.06368548454987354,0.10973192406219913,False,1,False,
102,A4,8,-0.028776279942950594,-0.0047090305016046245,0.5,4,-9.23206000308513e-05,0.11668923880941638,0.0832894175924592,0.11738838200956095,False,0,False,
103,A4,9,-0.018758529437007017,0.007448502881650121,0.5555555555555556,5,-0.15643595011830405,0.5547222074121789,0.2809998491530128,0.6728217956478646,False,0,False,
104,A4,9,-0.0020012448993267356,-0.006100377274143064,0.5555555555555556,5,0.07925505540022812,0.3821275974100113,0.14268118991815268,0.28686499055528325,False,0,False,
105,A4,8,0.051176504424418776,0.002517145067809771,1.0,8,0.15515789747169587,0.13984209542037718,0.10215036595347651,0.13023276160346028,False,4,False,
106,A4,9,0.10180297466429597,0.05449172827849045,0.7777777777777778,7,0.027811596679483505,0.36386212393561096,0.11676474334363574,0.22365385163356266,False,0,False,
107,A4,9,-0.0050877867638996176,0.018033102648047087,0.6666666666666666,6,0.01698909171674197,0.22870066899178987,0.2035503223538587,0.2913243736529454,False,0,False,
108,A4,9,0.04025502156479317,0.02400270541642232,0.6666666666666666,6,0.016733641312599676,0.2693961916455425,0.05496140731231229,0.24181293736149378,False,0,False,
109,A4,9,0.045257567740016394,0.025260971980039574,0.5555555555555556,5,0.03954594934167376,0.49969354348348244,0.32483039801758856,0.5360240459958007,False,0,False,
110,A4,9,-0.02372996697955887,0.0008203286451194448,0.5555555555555556,5,0.09932020844411513,0.39560294704436116,0.312987933530451,0.38778053294419046,False,0,False,
111,A4,9,-0.020533543498679654,-0.011084078905778904,0.5555555555555556,5,-0.09296827473370595,0.5231555185129915,0.35674166118910755,0.5259996559579367,False,1,False,
112,A4,9,-0.05717214585999135,-0.02445531015523159,0.5555555555555556,5,-0.021075374277478204,0.3093047909465923,0.09750766335157815,0.20878541516026272,False,1,False,
113,A4,5,-0.04193908414067686,-0.017106009533886298,0.6,3,0.07543678648455052,0.13614768386545423,0.09383153323486161,0.1866161198342724,False,1,False,
114,A4,9,0.0001295906786224505,0.004168430741958062,0.5555555555555556,5,-0.00030756447358870024,0.06570370133072542,0.044315164305412866,0.0818945820934828,False,0,False,
115,A4,6,-0.04526929069434812,-0.022491844225362687,0.6666666666666666,4,-0.006438353864815181,0.19038293943446488,0.09033195289427354,0.2275399164704673,False,1,False,
116,A4,8,0.15459231165221976,0.04868389631936025,0.625,5,-0.2916464529095029,0.536709098018841,0.4644070526911488,0.6194718741549186,False,0,False,
118,A4,9,-0.006713290543213259,-0.01300472150205841,0.5555555555555556,5,-0.03290570118700135,0.07712623124472662,0.06677399221733463,0.0877140196218513,False,0,False,
119,A4,9,-0.039023465029395014,-0.0005997757074345123,0.7777777777777778,7,-0.08325085764265999,0.4773185565165585,0.029256291623645136,0.5930603994888148,False,0,False,
120,A4,6,-0.013271222990970699,-0.04059755507249124,0.6666666666666666,4,0.1504332314257192,0.4135560598633666,0.17894155221198815,0.35395779261504434,False,0,False,
121,A4,9,0.23654283910318002,0.17782675506315582,0.6666666666666666,6,-0.4424545437478202,0.4940774845595242,0.3039994984098747,0.6960005015901253,True,9,False,
122,A4,9,0.3224994917990085,0.29882457897658066,0.7777777777777778,7,0.30122250701614656,0.31016659755742654,0.2730731403246794,0.3536007201198531,True,9,False,
123,A4,9,0.07492044700650762,0.005738381134101839,0.5555555555555556,5,0.02395242308023297,0.14847962188924665,0.10535792175314605,0.1773499064526407,False,0,False,
124,A4,8,-0.09806673827340867,-0.025597529157698223,0.625,5,0.011046466207599873,0.18051456588817405,0.039285330526759046,0.12157099192740256,False,2,False,
