session_i,session_j,gap_days,channel,array_name,waveform_r,abs_delta_si,sign_match
20210401T124246,20210416T105525,14.9255,113,A4,0.540506,0.014688,1
20210401T124246,20210416T105525,14.9255,114,A4,0.205212,0.089264,1
20210401T124246,20210416T105525,14.9255,115,A4,0.404126,0.412362,0
20210401T124246,20210416T105525,14.9255,116,A4,0.264001,0.192494,1
20210401T124246,20210416T105525,14.9255,117,A4,0.521940,0.145691,0
20210401T124246,20210416T105525,14.9255,118,A4,0.758113,0.353617,0
20210401T124246,20210416T105525,14.9255,119,A4,0.546762,0.120153,1
20210401T124246,20210416T105525,14.9255,120,A4,0.276170,0.521431,1
20210401T124246,20210416T105525,14.9255,121,A4,0.147107,0.005055,1
20210401T124246,20210416T105525,14.9255,122,A4,0.260099,0.108932,0
20210401T124246,20210416T105525,14.9255,123,A4,-0.076763,0.160483,0
20210401T124246,20210416T105525,14.9255,124,A4,0.449103,0.151446,1
20210401T124246,20210416T105525,14.9255,125,A4,0.587442,0.203966,1
20210401T124246,20210416T105525,14.9255,126,A4,0.184317,0.423865,0
20210401T124246,20210416T105525,14.9255,127,A4,-0.018934,0.140402,1
20210401T124246,20210416T105525,14.9255,128,A4,0.331064,0.168546,0
20210401T124246,20210423T105645,21.9264,1,A1,0.021038,1.359451,0
20210401T124246,20210423T105645,21.9264,2,A1,0.138999,0.446754,1
20210401T124246,20210423T105645,21.9264,3,A1,-0.163150,0.609103,1
20210401T124246,20210423T105645,21.9264,4,A1,-0.053172,0.435670,1
20210401T124246,20210423T105645,21.9264,5,A1,-0.221074,0.391172,1
20210401T124246,20210423T105645,21.9264,6,A1,0.138463,0.478321,0
20210401T124246,20210423T105645,21.9264,7,A1,-0.237158,0.573341,0
20210401T124246,20210423T105645,21.9264,8,A1,0.212566,0.419219,0
20210401T124246,20210423T105645,21.9264,9,A1,0.196578,0.620639,0
20210401T124246,20210423T105645,21.9264,10,A1,-0.052138,0.034867,1
20210401T124246,20210423T105645,21.9264,11,A1,-0.195043,0.515492,0
20210401T124246,20210423T105645,21.9264,12,A1,-0.029066,0.815761,0
20210401T124246,20210423T105645,21.9264,13,A1,0.034509,0.497128,1
20210401T124246,20210423T105645,21.9264,14,A1,0.149579,0.648070,0
20210401T124246,20210423T105645,21.9264,15,A1,-0.086769,0.964435,1
20210401T124246,20210423T105645,21.9264,16,A1,0.438911,0.916387,1
20210401T124246,20210423T105645,21.9264,17,A1,0.228809,0.049372,1
20210401T124246,20210423T105645,21.9264,18,A1,0.019095,0.404020,1
20210401T124246,20210423T105645,21.9264,19,A1,0.290431,0.000000,1
20210401T124246,20210423T105645,21.9264,20,A1,-0.306861,0.436660,0
20210401T124246,20210423T105645,21.9264,21,A1,0.240861,1.049734,0
20210401T124246,20210423T105645,21.9264,22,A1,0.479527,0.407799,1
20210401T124246,20210423T105645,21.9264,23,A1,-0.084795,0.427292,1
20210401T124246,20210423T105645,21.9264,24,A1,0.314469,0.059867,1
20210401T124246,20210423T105645,21.9264,25,A1,0.021340,0.042264,1
20210401T124246,20210423T105645,21.9264,26,A1,0.787618,0.000000,1
20210401T124246,20210423T105645,21.9264,27,A1,-0.147596,0.248969,1
20210401T124246,20210423T105645,21.9264,28,A1,0.676587,0.358364,1
20210401T124246,20210423T105645,21.9264,29,A1,0.518423,0.955029,1
20210401T124246,20210423T105645,21.9264,30,A1,-0.227840,0.582289,0
20210401T124246,20210423T105645,21.9264,31,A1,-0.227153,0.204787,1
20210401T124246,20210423T105645,21.9264,32,A1,0.473097,0.634484,1
20210401T124246,20210423T105645,21.9264,33,A2,-0.234094,1.089406,0
20210401T124246,20210423T105645,21.9264,34,A2,0.121286,0.486904,0
20210401T124246,20210423T105645,21.9264,35,A2,0.034657,0.174538,0
20210401T124246,20210423T105645,21.9264,36,A2,0.195879,0.225774,1
20210401T124246,20210423T105645,21.9264,37,A2,0.009356,0.514980,0
20210401T124246,20210423T105645,21.9264,38,A2,0.243231,0.764578,1
20210401T124246,20210423T105645,21.9264,39,A2,0.057025,0.031021,1
20210401T124246,20210423T105645,21.9264,40,A2,0.148987,0.294597,0
20210401T124246,20210423T105645,21.9264,41,A2,0.057679,0.399425,0
20210401T124246,20210423T105645,21.9264,42,A2,-0.144690,0.511136,1
20210401T124246,20210423T105645,21.9264,43,A2,-0.118005,0.072349,0
20210401T124246,20210423T105645,21.9264,44,A2,0.151709,0.026577,1
20210401T124246,20210423T105645,21.9264,45,A2,0.247074,0.791339,1
20210401T124246,20210423T105645,21.9264,46,A2,0.024418,0.079624,1
20210401T124246,20210423T105645,21.9264,47,A2,-0.197298,0.111332,0
20210401T124246,20210423T105645,21.9264,48,A2,-0.036393,1.344776,0
20210401T124246,20210423T105645,21.9264,49,A2,0.115665,0.441591,1
20210401T124246,20210423T105645,21.9264,50,A2,0.032367,0.003813,1
20210401T124246,20210423T105645,21.9264,51,A2,-0.100446,1.335346,0
20210401T124246,20210423T105645,21.9264,52,A2,-0.034515,0.113330,1
20210401T124246,20210423T105645,21.9264,53,A2,-0.009059,0.071539,0
20210401T124246,20210423T105645,21.9264,54,A2,0.709107,0.559939,1
20210401T124246,20210423T105645,21.9264,55,A2,0.377020,1.328425,0
20210401T124246,20210423T105645,21.9264,56,A2,-0.097396,0.043298,1
20210401T124246,20210423T105645,21.9264,57,A2,-0.311552,0.244755,1
20210401T124246,20210423T105645,21.9264,58,A2,0.031364,0.640483,1
20210401T124246,20210423T105645,21.9264,59,A2,0.156520,0.797115,1
20210401T124246,20210423T105645,21.9264,60,A2,-0.060320,0.670236,0
20210401T124246,20210423T105645,21.9264,61,A2,-0.024943,0.047266,1
20210401T124246,20210423T105645,21.9264,62,A2,-0.216833,1.005196,0
20210401T124246,20210423T105645,21.9264,63,A2,0.303875,0.385727,1
20210401T124246,20210423T105645,21.9264,64,A2,-0.082833,0.204087,1
20210401T124246,20210423T105645,21.9264,65,A3,0.125448,0.909423,0
20210401T124246,20210423T105645,21.9264,66,A3,-0.072317,0.895262,1
20210401T124246,20210423T105645,21.9264,67,A3,-0.087498,0.658780,0
20210401T124246,20210423T105645,21.9264,68,A3,0.012567,0.187773,0
20210401T124246,20210423T105645,21.9264,69,A3,-0.335953,0.012204,1
20210401T124246,20210423T105645,21.9264,70,A3,-0.472471,0.002412,1
20210401T124246,20210423T105645,21.9264,71,A3,-0.083883,0.009311,1
20210401T124246,20210423T105645,21.9264,72,A3,-0.114992,0.404019,0
20210401T124246,20210423T105645,21.9264,73,A3,0.382000,0.320548,0
20210401T124246,20210423T105645,21.9264,74,A3,0.026066,0.132879,1
20210401T124246,20210423T105645,21.9264,75,A3,0.055630,1.143483,0
20210401T124246,20210423T105645,21.9264,76,A3,0.086617,0.179820,1
20210401T124246,20210423T105645,21.9264,77,A3,-0.014298,0.309674,0
20210401T124246,20210423T105645,21.9264,78,A3,0.010740,0.033045,1
20210401T124246,20210423T105645,21.9264,79,A3,-0.025745,0.053234,1
20210401T124246,20210423T105645,21.9264,80,A3,-0.226654,0.158708,0
20210401T124246,20210423T105645,21.9264,81,A3,0.276179,0.823854,0
20210401T124246,20210423T105645,21.9264,82,A3,0.202524,0.348552,0
20210401T124246,20210423T105645,21.9264,83,A3,0.271966,0.950387,1
20210401T124246,20210423T105645,21.9264,84,A3,-0.189444,0.127461,0
20210401T124246,20210423T105645,21.9264,85,A3,-0.130468,0.355849,1
20210401T124246,20210423T105645,21.9264,86,A3,-0.060391,0.246050,0
