session_i,session_j,gap_days,channel,array_name,waveform_r,abs_delta_si,sign_match
20210205T151709,20210618T123111,132.8847,64,A2,-0.072284,0.973953,0
20210205T151709,20210618T123111,132.8847,65,A3,0.022938,0.994647,0
20210205T151709,20210618T123111,132.8847,66,A3,-0.177633,1.036744,0
20210205T151709,20210618T123111,132.8847,67,A3,-0.254061,0.967597,0
20210205T151709,20210618T123111,132.8847,68,A3,-0.166154,0.095430,1
20210205T151709,20210618T123111,132.8847,69,A3,0.015000,0.000000,1
20210205T151709,20210618T123111,132.8847,70,A3,0.245571,0.137466,1
20210205T151709,20210618T123111,132.8847,71,A3,-0.056686,0.263004,0
20210205T151709,20210618T123111,132.8847,72,A3,-0.117860,0.442111,0
20210205T151709,20210618T123111,132.8847,73,A3,-0.144520,1.015417,0
20210205T151709,20210618T123111,132.8847,74,A3,-0.121076,0.115497,0
20210205T151709,20210618T123111,132.8847,75,A3,-0.115945,1.060964,0
20210205T151709,20210618T123111,132.8847,76,A3,-0.075200,0.332367,0
20210205T151709,20210618T123111,132.8847,77,A3,0.021535,0.702768,1
20210205T151709,20210618T123111,132.8847,78,A3,-0.216296,0.555909,0
20210205T151709,20210618T123111,132.8847,79,A3,-0.095309,0.246266,1
20210205T151709,20210618T123111,132.8847,80,A3,0.335313,0.822330,1
20210205T151709,20210618T123111,132.8847,81,A3,-0.193131,0.375719,0
20210205T151709,20210618T123111,132.8847,82,A3,0.001656,1.186289,0
20210205T151709,20210618T123111,132.8847,83,A3,0.126597,1.427485,0
20210205T151709,20210618T123111,132.8847,84,A3,-0.246512,0.129938,0
20210205T151709,20210618T123111,132.8847,85,A3,-0.281053,0.145536,1
20210205T151709,20210618T123111,132.8847,86,A3,0.088347,0.116974,1
20210205T151709,20210618T123111,132.8847,87,A3,-0.187896,0.418798,0
20210205T151709,20210618T123111,132.8847,88,A3,-0.014001,0.261001,0
20210205T151709,20210618T123111,132.8847,89,A3,0.534980,1.103038,0
20210205T151709,20210618T123111,132.8847,90,A3,-0.310075,0.004634,0
20210205T151709,20210618T123111,132.8847,91,A3,0.207598,0.126005,0
20210205T151709,20210618T123111,132.8847,92,A3,-0.142843,0.155766,0
20210205T151709,20210618T123111,132.8847,93,A3,-0.062672,0.460087,0
20210205T151709,20210618T123111,132.8847,94,A3,-0.045150,1.017144,0
20210205T151709,20210618T123111,132.8847,95,A3,-0.137452,0.959773,0
20210205T151709,20210618T123111,132.8847,96,A3,0.360031,0.005174,1
20210205T151709,20210618T123111,132.8847,97,A4,0.157528,0.548448,0
20210205T151709,20210618T123111,132.8847,98,A4,0.164153,0.143309,0
20210205T151709,20210618T123111,132.8847,99,A4,0.173103,0.001935,1
20210205T151709,20210618T123111,132.8847,100,A4,-0.058323,0.955871,1
20210205T151709,20210618T123111,132.8847,101,A4,-0.422943,0.259909,1
20210205T151709,20210618T123111,132.8847,102,A4,-0.045273,0.434795,0
20210205T151709,20210618T123111,132.8847,103,A4,-0.008298,0.136101,1
20210205T151709,20210618T123111,132.8847,104,A4,-0.238481,0.715593,1
20210205T151709,20210618T123111,132.8847,105,A4,0.236616,0.280658,1
20210205T151709,20210618T123111,132.8847,106,A4,0.268778,0.128290,0
20210205T151709,20210618T123111,132.8847,107,A4,0.050139,0.664785,1
20210205T151709,20210618T123111,132.8847,108,A4,-0.307999,0.131632,0
20210205T151709,20210618T123111,132.8847,109,A4,0.121703,0.035945,1
20210205T151709,20210618T123111,132.8847,110,A4,0.067623,0.169338,1
20210205T151709,20210618T123111,132.8847,111,A4,0.165829,0.159369,1
20210205T151709,20210618T123111,132.8847,112,A4,-0.118129,0.234098,1
20210205T151709,20210618T123111,132.8847,113,A4,-0.331005,1.634735,0
20210205T151709,20210618T123111,132.8847,114,A4,0.232522,1.099944,0
20210205T151709,20210618T123111,132.8847,115,A4,-0.290528,1.255503,0
20210205T151709,20210618T123111,132.8847,116,A4,0.317535,0.022776,1
20210205T151709,20210618T123111,132.8847,117,A4,0.456880,0.227976,1
20210205T151709,20210618T123111,132.8847,118,A4,0.386536,0.436564,1
20210205T151709,20210618T123111,132.8847,119,A4,-0.289139,0.338951,0
20210205T151709,20210618T123111,132.8847,120,A4,0.540021,0.056383,1
20210205T151709,20210618T123111,132.8847,121,A4,0.001216,0.935841,1
20210205T151709,20210618T123111,132.8847,122,A4,0.270320,0.241079,0
20210205T151709,20210618T123111,132.8847,123,A4,-0.088715,0.370775,0
20210205T151709,20210618T123111,132.8847,124,A4,-0.011901,0.108118,0
20210205T151709,20210618T123111,132.8847,125,A4,0.292718,0.027152,1
20210205T151709,20210618T123111,132.8847,126,A4,0.241285,0.030887,1
20210205T151709,20210618T123111,132.8847,127,A4,0.025184,0.698290,0
20210205T151709,20210618T123111,132.8847,128,A4,-0.022758,0.394952,1
20210205T151709,20210618T123111,132.8847,129,A5,0.221824,0.494233,0
20210205T151709,20210618T123111,132.8847,130,A5,-0.137380,0.087108,1
20210205T151709,20210618T123111,132.8847,131,A5,-0.275757,1.373353,0
20210205T151709,20210618T123111,132.8847,132,A5,0.068666,1.418434,0
20210205T151709,20210618T123111,132.8847,133,A5,0.182037,0.683534,0
20210205T151709,20210618T123111,132.8847,134,A5,0.023216,1.315427,0
