session_i,session_j,gap_days,channel,array_name,waveform_r,abs_delta_si,sign_match
20210204T131620,20210211T163501,7.1380,16,A1,0.740679,0.266439,1
20210204T131620,20210211T163501,7.1380,17,A1,-0.064749,0.668187,0
20210204T131620,20210211T163501,7.1380,20,A1,0.912040,0.237159,1
20210204T131620,20210211T163501,7.1380,21,A1,0.167552,0.106574,1
20210204T131620,20210211T163501,7.1380,24,A1,0.823533,0.177713,1
20210204T131620,20210211T163501,7.1380,26,A1,0.921123,0.000000,1
20210204T131620,20210211T163501,7.1380,27,A1,0.271505,0.173718,0
20210204T131620,20210211T163501,7.1380,28,A1,0.818845,0.000000,1
20210204T131620,20210211T163501,7.1380,29,A1,0.123600,1.570724,0
20210204T131620,20210211T163501,7.1380,31,A1,0.048539,1.551333,0
20210204T131620,20210211T163501,7.1380,32,A1,-0.253714,0.172288,0
20210204T131620,20210211T163501,7.1380,35,A2,-0.051548,0.185392,1
20210204T131620,20210211T163501,7.1380,37,A2,-0.095790,0.139763,1
20210204T131620,20210211T163501,7.1380,41,A2,0.501654,1.016951,0
20210204T131620,20210211T163501,7.1380,53,A2,0.244079,0.037890,1
20210204T131620,20210211T163501,7.1380,55,A2,0.920627,0.102880,1
20210204T131620,20210211T163501,7.1380,57,A2,0.552331,0.508552,1
20210204T131620,20210211T163501,7.1380,59,A2,0.410948,0.107394,1
20210204T131620,20210211T163501,7.1380,62,A2,-0.287408,1.309676,0
20210204T131620,20210211T163501,7.1380,64,A2,0.295715,0.024826,1
20210204T131620,20210211T163501,7.1380,65,A3,0.254757,1.239578,0
20210204T131620,20210211T163501,7.1380,66,A3,0.895396,0.403157,1
20210204T131620,20210211T163501,7.1380,67,A3,-0.084426,1.616294,0
20210204T131620,20210211T163501,7.1380,69,A3,-0.363194,0.153913,1
20210204T131620,20210211T163501,7.1380,71,A3,0.661148,0.553494,1
20210204T131620,20210211T163501,7.1380,73,A3,0.158167,0.339023,0
20210204T131620,20210211T163501,7.1380,77,A3,0.219780,1.138009,0
20210204T131620,20210211T163501,7.1380,89,A3,0.370292,1.695993,0
20210204T131620,20210211T163501,7.1380,93,A3,0.085143,0.343070,1
20210204T131620,20210211T163501,7.1380,95,A3,0.310776,1.310202,0
20210204T131620,20210211T163501,7.1380,97,A4,0.834894,0.129532,1
20210204T131620,20210211T163501,7.1380,98,A4,0.546971,0.320368,1
20210204T131620,20210211T163501,7.1380,99,A4,0.734403,0.183760,0
20210204T131620,20210211T163501,7.1380,100,A4,0.573405,0.608167,1
20210204T131620,20210211T163501,7.1380,101,A4,0.716684,0.631713,1
